1818,168,549,228,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1838,168,472,228,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1848,168,434,225,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1868,168,364,231,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1876,168,343,228,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1877,168,236,231,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1889,168,194,231,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1909,168,129,235,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1922,169,974,480,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1929,168,60,234,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1932,168,51,235,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1932,169,886,479,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1937,168,36,236,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1938,168,33,236,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1941,168,27,235,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1942,168,26,236,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1942,169,799,479,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1943,168,24,238,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1948,168,2,238,37,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
1952,169,719,478,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1962,169,635,481,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1972,169,543,477,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1982,169,470,476,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1992,169,392,476,44,41,1.00,28,1.00,Aves (Bird),0,0,0
1993,169,383,478,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2002,169,314,476,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2012,169,242,476,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2022,169,170,475,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2023,169,163,472,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2032,169,103,475,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2042,169,29,477,44,41,1.00,28,1.00,Aves (Bird),0,0,0
2047,169,3,472,44,41,1.00,28,1.00,Aves (Bird),0,0,0
4053,170,0,266,37,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4053,179,0,126,10,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4055,179,0,126,16,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4056,179,0,126,19,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4065,170,33,265,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4065,175,0,149,15,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4065,176,0,172,21,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4065,179,21,125,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4066,175,0,149,19,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4066,176,0,172,25,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4066,179,25,125,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4069,170,47,264,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4069,171,0,203,26,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4069,175,7,148,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4069,176,8,171,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4069,179,35,124,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4075,175,21,149,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4075,176,26,172,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4075,179,52,125,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4076,175,23,149,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4076,176,29,172,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4076,179,55,125,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4078,170,74,265,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4078,171,22,204,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4078,172,0,350,33,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4078,174,0,270,33,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4078,175,28,149,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4078,176,35,172,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4078,177,2,219,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4078,178,0,225,23,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4078,179,61,125,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4086,174,24,267,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4086,175,54,148,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4086,176,60,171,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4086,177,28,216,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4086,178,25,222,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4086,179,84,124,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4089,170,110,261,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4089,171,60,197,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4089,172,23,351,46,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4089,173,0,663,45,40,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4089,174,34,266,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4089,175,64,147,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4089,176,69,170,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4089,177,38,215,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4089,178,35,221,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4089,179,93,124,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4092,170,121,262,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4092,171,68,198,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4092,172,31,354,46,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4092,173,7,666,46,40,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4092,174,42,267,35,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4092,175,73,145,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4092,176,77,170,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4092,177,46,218,23,14,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4092,178,43,224,24,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4092,179,102,121,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4095,174,51,266,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4095,175,82,145,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4095,176,86,169,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4095,177,55,217,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4095,178,52,223,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4095,179,112,120,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4096,174,54,266,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4096,175,85,145,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4096,176,89,169,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4096,177,58,217,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4096,178,55,223,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4096,179,115,119,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4102,170,152,262,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4102,171,102,193,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4102,172,61,351,46,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4102,173,37,663,46,40,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4102,174,72,264,35,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4102,175,103,145,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4102,176,107,168,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4102,177,76,215,23,14,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4102,178,73,221,24,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4102,179,134,116,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4105,174,81,264,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4105,175,112,144,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4105,176,115,167,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4105,177,85,215,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4105,178,82,221,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4105,179,143,116,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4106,174,84,264,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4106,175,115,143,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4106,176,118,167,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4106,177,88,215,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4106,178,85,221,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4106,179,146,116,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4112,170,187,259,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4112,171,133,194,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4112,172,91,352,46,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4112,173,67,664,46,40,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4112,174,102,265,35,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4112,175,133,141,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4112,176,135,166,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4112,177,106,216,23,14,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4112,178,103,222,24,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4112,179,164,117,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4115,174,112,265,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4115,175,141,140,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4115,176,144,165,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4115,177,115,215,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4115,178,111,222,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4115,179,173,117,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4116,174,115,265,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4116,175,144,140,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4116,176,147,165,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4116,177,118,215,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4116,178,114,222,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4116,179,176,117,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4132,170,253,258,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4132,171,194,184,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4132,172,154,351,46,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4132,173,133,663,46,40,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4132,174,166,265,35,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4132,175,188,136,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4132,176,193,162,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4132,177,167,212,23,14,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4132,178,160,221,24,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4132,179,223,117,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4135,174,175,265,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4135,175,199,135,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4135,176,203,161,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4135,177,177,212,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4135,178,170,221,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4135,179,233,116,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4136,174,178,265,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4136,175,202,134,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4136,176,206,160,27,36,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4136,177,180,212,23,14,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4136,178,173,221,24,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4136,179,236,116,24,29,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4147,170,306,256,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4147,171,243,185,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4147,174,212,264,35,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4147,175,239,129,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4147,176,241,155,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4147,177,215,211,23,14,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4147,178,209,220,24,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4147,179,272,113,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4152,170,321,254,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4152,171,262,183,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4152,172,218,350,46,33,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4152,173,201,667,46,40,1.00,24,0.50,Capra ibex (Alpine ibex),0,2,0
4152,174,227,263,35,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4152,175,256,126,22,34,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4152,176,257,153,27,36,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4152,177,231,210,23,14,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4152,178,225,219,24,23,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4152,179,288,112,24,29,1.00,22,0.50,Capra ibex (Alpine ibex),0,1,0
4155,170,332,255,39,32,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4155,171,273,182,31,41,1.00,23,1.00,Capra ibex (Alpine ibex),0,2,0
4155,174,237,262,35,23,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
4155,175,265,125,22,34,1.00,21,1.00,Capra ibex (Alpine ibex),0,1,0
