1858,4521,558,902,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1874,4522,99,933,30,17,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1879,4523,629,919,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1918,4521,438,831,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1918,4522,10,879,30,17,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1918,4523,553,873,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1934,4521,409,814,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1934,4522,0,862,11,17,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1934,4523,524,856,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1971,4529,20,941,24,26,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1974,4521,332,767,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1974,4523,447,809,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1981,4529,2,928,24,26,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
1984,4524,381,903,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
1991,4529,0,914,9,26,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2024,4524,303,861,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2024,4525,287,920,22,39,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2034,4521,216,694,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2034,4523,331,736,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2036,4521,213,691,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2036,4523,328,734,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2043,4523,319,725,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2044,4521,203,678,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2044,4523,317,723,22,25,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2044,4524,274,832,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2044,4525,258,891,22,39,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2045,4524,273,830,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2045,4525,257,889,22,39,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2046,4524,271,827,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2046,4525,255,886,22,39,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2047,4524,271,827,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2047,4525,255,886,22,39,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2047,4526,315,920,22,38,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2054,4524,269,813,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2067,4521,189,635,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2067,4523,304,678,22,25,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2067,4524,260,791,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2067,4525,246,848,22,39,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2067,4526,305,882,22,38,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2084,4524,260,755,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2084,4525,244,814,22,39,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2084,4526,304,848,22,38,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2114,4521,189,529,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2114,4523,303,572,22,25,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2114,4524,258,686,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2114,4525,242,745,22,39,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2114,4526,302,779,22,38,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2115,4521,187,528,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2115,4523,303,572,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2115,4524,258,684,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2125,4524,257,661,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2185,4524,252,522,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2194,4521,179,341,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2194,4523,296,387,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2194,4524,251,501,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2194,4525,233,560,22,39,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2194,4526,295,594,22,38,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2264,4521,172,174,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2264,4523,289,220,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2264,4524,242,338,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
2264,4525,225,394,22,39,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2264,4526,285,429,22,38,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2277,4521,181,149,32,30,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2277,4523,297,195,22,25,1.00,60,1.00,Sus scrofa (Wild boar),0,0,0
2277,4524,249,312,22,35,1.00,61,0.50,Sus scrofa (Wild boar),0,0,0
