558,4797,485,785,30,35,1.00,50,1.00,Unknown,0,0,0
668,4797,669,782,30,35,1.00,50,1.00,Unknown,0,0,0
738,4797,786,784,30,35,1.00,50,1.00,Unknown,0,0,0
838,4797,947,779,30,35,1.00,50,1.00,Unknown,0,0,0
878,4798,443,505,29,29,1.00,51,0.50,Unknown,0,0,0
938,4798,577,508,29,29,1.00,51,0.50,Unknown,0,0,0
1038,4798,774,510,29,29,1.00,51,0.50,Unknown,0,0,0
2349,4799,752,389,41,34,1.00,51,0.50,Unknown,0,0,0
2449,4799,941,392,41,34,1.00,50,1.00,Unknown,0,0,0
2479,4799,991,392,33,34,1.00,51,0.50,Unknown,0,0,0
4000,4800,556,470,37,26,1.00,50,1.00,Unknown,0,0,0
4000,4801,573,491,33,21,1.00,50,1.00,Unknown,0,0,0
4100,4800,554,631,37,26,1.00,50,1.00,Unknown,0,0,0
4100,4801,571,652,33,21,1.00,50,1.00,Unknown,0,0,0
4180,4800,547,769,37,26,1.00,50,1.00,Unknown,0,0,0
4180,4801,564,790,33,21,1.00,50,1.00,Unknown,0,0,0
6887,4802,790,105,38,35,1.00,51,0.50,Unknown,0,0,0
6899,4802,788,125,38,35,1.00,51,0.50,Unknown,0,0,0
6906,4802,791,134,38,35,1.00,51,0.50,Unknown,0,0,0
6926,4802,793,173,38,35,1.00,51,0.50,Unknown,0,0,0
6991,4802,783,311,38,35,1.00,51,0.50,Unknown,0,0,0
8656,4803,149,139,29,30,1.00,51,0.50,Unknown,0,0,0
8656,4804,633,138,33,32,1.00,51,0.50,Unknown,0,0,0
8696,4803,149,230,29,30,1.00,51,0.50,Unknown,0,0,0
8696,4804,634,223,33,32,1.00,51,0.50,Unknown,0,0,0
8726,4803,152,302,29,30,1.00,51,0.50,Unknown,0,0,0
8726,4804,632,285,33,32,1.00,51,0.50,Unknown,0,0,0
8746,4803,154,347,29,30,1.00,51,0.50,Unknown,0,0,0
8746,4804,634,330,33,32,1.00,51,0.50,Unknown,0,0,0
8876,4803,148,652,29,30,1.00,51,0.50,Unknown,0,0,0
10385,4805,48,97,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10385,4806,0,184,37,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10485,4805,194,96,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10485,4806,153,182,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10565,4805,363,99,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10565,4806,322,185,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10655,4805,509,100,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10655,4806,468,186,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10765,4805,685,104,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10765,4806,644,190,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10845,4805,814,106,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10845,4806,773,192,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10945,4805,971,110,47,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10945,4806,937,196,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10958,4805,996,110,28,33,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
10958,4806,962,196,39,35,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
12476,4807,234,340,28,32,1.00,50,1.00,Unknown,0,0,0
12607,4807,466,345,28,32,1.00,50,1.00,Unknown,0,0,0
12757,4807,742,344,28,32,1.00,50,1.00,Unknown,0,0,0
14960,4808,287,900,42,38,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
15120,4808,283,609,42,38,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
15210,4808,284,448,42,38,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
15280,4808,287,320,42,38,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
15400,4808,287,91,42,38,1.00,21,1.00,Capreolus capreolus (Roe deer),0,2,0
16615,4809,988,625,29,34,1.00,51,0.50,Unknown,0,0,0
16745,4809,1001,392,23,34,1.00,51,0.50,Unknown,0,0,0
16805,4809,1004,287,20,34,1.00,51,0.50,Unknown,0,0,0
